omega_a,omega_c,ta,dic,ph_tot
nan,nan,nan,nan,nan
1.1963094696159322,1.8796663851938757,1733.8318496437614,1630.519886075289,7.870104352411728
1.1921848344399033,1.873410044488242,1766.3244825253225,1665.1232525380954,7.860252725721352
1.1959533057391303,1.8797768762886276,1777.5142814382466,1676.3481023259749,7.860430239829765
1.228544824732455,1.9310160829725211,1824.414785197863,1721.7067851074567,7.860396890605112
1.211912041458891,1.9053747682264257,1842.9180562709553,1743.1050141893984,7.85055995435623
1.156452450140798,1.817903618176137,1757.03595481016,1659.6740809433882,7.850459309091216
1.1119427599184015,1.7476322773740973,1687.1773729300955,1591.7414500824045,7.850339413741881
nan,nan,nan,nan,7.751546586319578
1.2013602393470302,1.8816251910279773,1711.8932951305665,1604.8156672995974,7.8715677477144705
1.225177861305797,1.918913123497285,1643.0818999744672,1529.4421848797322,7.901377066283725
1.1214368839913154,1.7566780475445656,1569.43558218713,1464.734406752119,7.881324686620544
1.3747985875357058,2.1536334993454744,1700.478506276319,1572.0977036156023,7.941173934670705
1.4442909233339702,2.261255319588709,1670.231743558798,1532.280009644928,7.97055993618295
1.456257839237103,2.2792596281158786,1707.9826663678327,1570.9233592317603,7.960230430848357
1.5250599424127889,2.3862656633810873,1745.8670835977784,1602.9763947676709,7.970007871365033
1.5440805886453206,2.4161911141477623,1768.134762466497,1624.2665883974155,7.97003323786553
1.4431963157316523,2.259121843662502,1695.5426768150232,1559.3323309212526,7.960280960898462
1.4614389961039183,2.287734008399546,1749.5542556318767,1614.1955779292816,7.950266807696153
1.380577078098945,2.1614328257888706,1723.754870899887,1596.4629702207026,7.930384957283093
1.2082650595125095,1.8930506065699704,1653.470714204769,1542.9257843638054,7.890985764079076
1.3004398345749346,2.037775266882424,1814.686303387384,1701.4764851698346,7.881089251501048
1.2598647285520337,1.9748697552503418,1767.8946533892438,1657.0152739020866,7.881369194563117
1.289830719441934,2.022019686852526,1810.6746204333942,1698.3908055999407,7.881413587043061
1.2781148558313784,2.0039975256017173,1763.633854387999,1650.250992265805,7.891536318176004
1.2843749690631956,2.014073829299411,1774.9554516355363,1661.3802988858874,7.891619772372487
1.2749125036574962,1.9994448112287555,1764.947457417809,1651.9413165653002,7.891717664717533
1.2701773710693147,1.9922759378692267,1796.5679236796207,1685.7629768121897,7.881800996366461
1.2471435303248417,1.9562363365642674,1800.8990765525377,1693.1313785581451,7.871806026167271
1.3323330692307582,2.090262366105681,1850.8408359096395,1735.3034766179546,7.891947899366329
1.334470657593422,2.0934060323145927,1814.424537501858,1696.8349412132939,7.901816064198218
1.2526949642372536,1.9642445856082387,1696.0201466808144,1582.1829067690448,7.901473356838692
1.361413803634294,2.1343654728900265,1798.4368521309266,1677.0702209163976,7.911282707000802
1.4152319635093311,2.2186455916170833,1794.988950413655,1667.1032554889473,7.931243539594733
1.4040855319278085,2.201102214621172,1745.0850355782152,1615.9728701077468,7.941102507912014
1.3156446893250284,2.0623639708874286,1637.9135624317605,1513.4662102257469,7.941097288263693
1.4781386028246342,2.316716254836484,1725.7234348487684,1587.0396320993805,7.9708389284301004
1.6151295987329883,2.5287939919393154,1785.557617526346,1634.7579388719805,7.989999043441198
1.5259839777491648,2.388261900731886,1784.0601136355601,1643.20422977131,7.960036002893629
1.5222038130142863,2.3825096645554167,1774.9590570447097,1634.572511016183,7.959516458506592
1.6382532390172484,2.5626901628436287,1858.4542387815322,1709.306795903121,7.969259996030108
1.5091892770628137,2.361264015247231,1788.1332268691972,1649.8929647143473,7.949437194234887
1.6527824629900425,2.586381126933541,1957.5484044036143,1811.6830789168914,7.949594630082672
1.458026540322057,2.2841955404049785,1794.11504706757,1661.5679530380896,7.940548586756451
1.4141279490686824,2.215429958845312,1810.170461355512,1683.6342688340937,7.920514759154271
1.3685526953110645,2.1451039779910968,1837.7488116040345,1717.6808084100899,7.901086827169048
1.3254010722579197,2.0775697915989415,1817.1370803294647,1701.1786249435374,7.891058123147049
1.3500551140798915,2.116372583207713,1814.6218295087265,1695.6502523490356,7.901015093406171
1.3724831078883195,2.1515609552327857,1845.2053995293675,1725.0843667807146,7.901102507912013
1.3356551747185803,2.0938799174460825,1762.4147385630615,1642.3714551037683,7.911088150115751
1.2210954766898017,1.9146508213501434,1684.5450014135615,1574.1216251872472,7.891264243339964
1.311121382358565,2.055635992940592,1767.8455024062057,1650.9778550077726,7.901185990362361
1.2884858151246954,2.0204025247381328,1775.8993586461092,1662.1208951004987,7.891303363425442
1.3288652231939138,2.083959414077029,1793.834163090705,1676.3403633057826,7.901110111805207
1.3168896373865333,2.06467972665701,1775.403111854943,1658.2413024973423,7.901185990362361
1.3159411169378419,2.0623619133322997,1729.7874808047115,1610.5076605131412,7.910814055262953
1.5122830120680861,2.369219841841268,1822.280352837644,1685.0261464035889,7.950447140333955
1.3795381365859565,2.1611085435036532,1698.3078055004269,1569.9276695960984,7.94042212711432
1.3659606139275386,2.1391413598592095,1643.165991592622,1513.4549264093903,7.950161646456872
1.4771680330588506,2.314065989187906,1712.5800128825185,1573.555552124446,7.970354555292367
1.4246903138642915,2.2309432337907222,1613.7899869685452,1475.5407192829218,7.97998197007609
1.4977110977696977,2.3448887427056353,1689.1680322775965,1546.7539201037182,7.979791310760309
1.6303299243545752,2.5522932200936053,1797.2753879340542,1645.5882394734767,7.989746453113668
1.464186561875596,2.2921022502743056,1681.2745445209225,1542.3966148143486,7.969673542792906
1.5814320098929537,2.4772054679214097,1826.5071139499425,1681.7232741896953,7.970208655510384
1.5527415154544781,2.432106684384711,1827.4369103770982,1686.0110223641093,7.960149861916899
1.514242081373432,2.3702293366658442,1763.7321008145668,1623.9691212795187,7.959220205436854
1.4770133485805401,2.3109395710726623,1781.2773848034121,1646.7331171479284,7.9390818560476175
1.5290355995940224,2.392919191174263,1850.7438074529487,1713.5382964306311,7.939519060934453
1.400708765278173,2.193174401328344,1776.9396017959075,1650.6953825613693,7.91978286327094
1.332954866213044,2.088311786786302,1707.0118584504085,1584.8157885548196,7.920278305412185
1.465475447794934,2.2959371500112065,1765.6051418390887,1630.961087197816,7.950244574773682
1.3703846384717981,2.146490366290673,1748.1975302547166,1623.862210387067,7.920082440123752
1.3880168738810306,2.1738420002741377,1766.1545739312633,1640.8137572690623,7.919897541649007
1.2560962433798035,1.9672277313600133,1634.9076620891342,1518.2240220974193,7.909931199517113
1.2694310270723839,1.9879467366139036,1649.4202656376824,1531.987348130721,7.909819170124652
1.4287554805178555,2.2375963547261994,1746.9686227545294,1615.820823867937,7.939877950376992
1.4704974453485462,2.3029272904068385,1830.5879194810825,1699.0440799175697,7.929824719854006
1.4802961568489779,2.3178708196198747,1802.816238758417,1668.7650724239659,7.939667972832943
1.352232112989203,2.117069932534137,1680.6365584835219,1555.1085653115924,7.929550367481015
1.410522672026678,2.2080415355925944,1650.0119877171448,1515.9101585245185,7.959432723448637
1.498851909026951,2.345969375591859,1712.5953299237556,1571.7809350441132,7.969228388221842
1.4437797936488554,2.259013105121791,1645.1878166047575,1507.108217694629,7.969001030552035
1.4750228887157975,2.307752494393127,1646.3658255648083,1504.7472049808612,7.978908667951701
1.6355446240371678,2.5583810424919355,1780.6025595232888,1628.0719271488317,7.988765341772417
1.5645873200621383,2.447657244294096,1740.9849153557113,1594.3157604362586,7.978863564321666
1.5874016649641383,2.4836845646248475,1768.2721388682273,1620.4603217753356,7.978947933159842
1.6334301048417792,2.5557017031859584,1817.8099426715924,1667.447333406462,7.978947933159842
1.4962564635087283,2.34128281018776,1736.7318551747692,1597.638857808316,7.9590264506371575
1.4092337230913439,2.205175861174024,1702.6952146038768,1571.9605749180282,7.938979150273464
1.497869250419144,2.3442336194309044,1742.0011928413883,1602.9918427264784,7.959116453545046
1.5105394105495278,2.364011125995584,1789.6413963272255,1651.7467452722042,7.949096842020717
1.4971948426985011,2.343434923086443,1777.487099107752,1640.4202632258305,7.949214495031708
1.3498159072127167,2.1130321432485526,1739.8327299940647,1617.9596499799184,7.909332109338067
1.3362011617350067,2.0920387387249306,1760.4082874850606,1641.181313798326,7.899469277152669
1.4608115015199947,2.287856857210656,1853.0284759019112,1723.947640310612,7.9196427105539335
1.485730783445934,2.3269347650801273,1884.3107885165452,1753.9424098082889,7.919662275275777
1.4037220450519876,2.198541259203866,1749.5050156219274,1621.633101796135,7.929681838927676
1.3314378915429936,2.0853358486287514,1727.4760035630995,1607.0188155858127,7.909648274011841
1.4300680793075993,2.239805014754001,1781.335587021168,1652.069042729422,7.929681838927676
1.4088854965876265,2.206875452863209,1758.0485169626504,1630.006316859243,7.92974605727756
1.3215463765238726,2.0701571715290146,1752.4942747273726,1634.4829920796085,7.899785163101882
1.2873625230191785,2.01656032120235,1705.8346788762474,1589.5994140062987,7.899578319164216
1.3966481060922036,2.1888212854582663,1816.8603903534108,1693.7203540076368,7.909499686082553
1.3812442305344266,2.1639987637134044,1864.6780503985458,1745.6979018054385,7.889513991982717
1.325717124418232,2.078162965014178,1799.5973718686798,1684.0091510677053,7.889493686767772
1.3410960972908545,2.1024876049825103,1787.5577235822475,1669.4375651530945,7.899624226397441
1.2546201966873083,1.9663715072594161,1739.6058592852742,1629.1815923431466,7.879711374705595
1.4265838300323774,2.236179611223492,1861.7265803952007,1737.1712314280871,7.909828185912002
1.4942855946910722,2.3418305195737963,1870.9535541746538,1738.9036894982087,7.929907084512332
1.4333353366036208,2.246965064898357,1734.5557210622183,1602.376387165497,7.950059712077752
1.4255178869739458,2.2343557236630143,1755.9016707450335,1625.7901145376761,7.939990485952383
1.4494487998240178,2.272419878279311,1789.7104329890565,1658.5485649738134,7.940137604199318
1.4278632813495888,2.240063888133956,1810.799382642568,1683.2635077226464,7.930365403903651
1.400571040589653,2.1988905776942644,1755.460976686141,1628.3196826706687,7.940515121429608
1.240815736327031,1.9471621941616593,1679.8050734190779,1567.6246883279027,7.9004301815156435
1.2371322376197713,1.9413060830348556,1703.1999811091691,1593.016128410839,7.890051219961803
1.2350424837028036,1.940843239674347,1699.4089033314815,1588.8487677522044,7.901075623541654
1.3175816334955859,2.0684120438565046,1824.2390940342377,1710.3508165682301,7.890624921664771
1.1597763035994177,1.8203922624388105,1669.7202298489578,1567.1498250972804,7.870249764608119
1.3489541776012406,2.116129872370845,1817.5184957394977,1699.4689082467028,7.900494613981037
1.230807452777028,1.932646102675762,1752.3963921834759,1644.7910304003374,7.881266257267131
1.1940141738258652,1.8738726953159828,1688.9989992972833,1582.7303014846811,7.880849172152744
1.222243097300102,1.9185588224165058,1733.7983195919107,1626.296249694792,7.8811106000497375
1.2820761283046531,2.0133701441455942,1792.0551863494084,1680.1605243812064,7.891483849377554
1.2412278250882096,1.948888081895008,1732.534858421272,1622.5223368693378,7.891362656621296
1.1389252116241615,1.788325305568804,1626.6177697471337,1523.4895415276878,7.881435239446538
1.2047514129195565,1.8919597367996508,1655.2033836597338,1545.395609219585,7.901570900418319
1.2573186091845023,1.974142907418479,1622.8395037430464,1504.905718259088,7.931396469743619
1.409279995174914,2.212336315139095,1705.5822438548032,1574.1246474693216,7.96118817479096
1.249077614464611,1.9591576686491552,1559.5094383295918,1439.3831413667917,7.940546260050645
1.2229175948025046,1.91795474834554,1526.433393568313,1407.6161662480445,7.940502119250995
1.24322026165974,1.949820530574689,1551.927006327224,1432.0199590969314,7.940588944121952
1.2803756407543254,2.008093648552343,1596.7016064410489,1474.8178816309683,7.940588944121952
1.3583178299259138,2.130416291311145,1691.9606557591278,1565.9523069553322,7.94066157835259
1.3734499509467493,2.1544329183100426,1712.9814544182996,1586.2888092366377,7.940744615630005
1.370828838414591,2.150684524385932,1713.941595611636,1587.5312322899351,7.940900219532497
1.2577930451042825,1.9736198231471103,1641.1345105020696,1524.3558614694286,7.920915594980619
1.3455917316782178,2.111519150873714,1719.9464724096963,1596.8585757455353,7.9309738762400475
1.2846673479455974,2.015991189306317,1677.9614058316495,1559.861851461718,7.921046492889703
1.3561625937780584,2.128943715899627,1743.399058118221,1620.0860733784186,7.931376602535751
1.307620178273167,2.053645689561511,1726.588474719061,1607.995710745399,7.92175005584947
1.3216262425866636,2.0752657693796097,1773.7545153497194,1656.0908421871322,7.9115416974358626
1.1856847342450498,1.8623357710075548,1635.2174073767828,1526.5023289825672,7.90184696032728
1.227275686651833,1.9277017720015834,1691.3860247776051,1580.5868319668846,7.901866338083602
1.32339521441558,2.0786458461025075,1783.7150361563808,1666.2193262025564,7.911813043558956
1.1872949503951442,1.8650376402163795,1671.2501097118957,1564.311348908253,7.891856613735656
1.2648440684902975,1.98668004863219,1706.999723536083,1592.5005686845352,7.911813043558956
1.3166160567982172,2.0682536990468336,1743.650276187971,1624.8046324921172,7.921929271979242
1.3732327706823644,2.157047864331762,1780.026979643438,1656.3613312529642,7.931905090458175
1.2518535380849645,1.9661540947876464,1655.8194014404492,1540.163627274706,7.92175491523159
1.3005656476188259,2.042682828247271,1719.4501840443963,1601.2653470317343,7.9218421230693545
1.2728882904739627,1.998559768545031,1611.79343526499,1491.2592564978652,7.941497981668596
1.3158700494901048,2.0659795843247686,1631.088478063724,1506.5135770597863,7.951391513572764
1.2551447228753965,1.9695977768701762,1517.785393792906,1394.3029173726613,7.960940128098077
1.297824732376353,2.036314819349273,1478.5538710284525,1347.5241925868672,7.990823578637886
1.4770616876168596,2.31641276486689,1602.0117408803483,1457.1086827520744,8.010376454152984
1.3947058761347435,2.1870247349784067,1601.4025554845011,1466.2583918949194,7.980279179272803
1.6344537790506464,2.5629164365043784,1763.0323024469906,1609.161678655059,8.01025972112517
1.4797029970436717,2.32111818228033,1735.6048004548586,1597.878840318729,7.9705230411829415
1.459819382487594,2.289820436340625,1680.0825965801475,1541.6112170111255,7.9805178214916666
1.4843972767934328,2.328619120242693,1677.8336766847951,1536.315431087719,7.990615003646041
1.460967840509049,2.2921553786824895,1655.21517302113,1515.1018830687449,7.990731587442109
1.4547280403945821,2.2827131834989944,1651.5052478400964,1511.8765381829046,7.9908338374811105
1.2299350350833649,1.9299660510215377,1545.0805143676557,1426.3444038977927,7.9408675539437645
1.3571360229771912,2.1298335892931854,1669.9502167252672,1542.7942137916832,7.950984055615129
1.405196984164814,2.2060432880330785,1736.0379766133215,1606.6113257323184,7.951313938221232
1.3720133292043983,2.1539926046552864,1729.8998942559488,1604.049958883288,7.941333333632274
1.31716869513704,2.068329822586799,1700.195599821624,1579.2133789220115,7.93149338614507
1.2795029355900318,2.0095587753049333,1690.1128903233828,1573.031156741356,7.921667769715306
1.1407128960281823,1.7917076879868217,1604.1684850262477,1499.4950770284734,7.891658137382035
1.1317641402166576,1.7777806104398497,1592.8240678960485,1488.6721367990467,7.891648499163838
1.2392988506728437,1.9470283929314856,1676.4463649876607,1563.5164520717537,7.911769396537765
1.2224943084975026,1.9204882531788827,1653.490858517161,1541.3429436085542,7.9117791065854375
1.2608213385885816,1.9802891590129121,1665.7430475837257,1549.6832980086406,7.92158556896669
1.306497463628661,2.0519126031988524,1656.780802445021,1534.7709244454443,7.941493665561321
1.2818510537326753,2.0128697141921545,1622.5944707644028,1501.7477373914694,7.941338765102665
1.1456359602629362,1.798739466237222,1481.5784877953151,1369.5043744636907,7.931256315214351
1.2987607049265006,2.0382277167941942,1454.4266928289403,1321.8954520626012,8.00079608592868
1.326712757413388,2.0813619286019382,1451.1405915924304,1315.0242625301344,8.010586530934663
1.5061263630670423,2.3622481192115057,1602.5897877752582,1454.440583473793,8.020286165384181
1.5377370449966086,2.4117355138971965,1664.4175396913136,1516.2354023608555,8.010213730485441
1.420618462002858,2.2288657453802423,1639.5542807755928,1503.508601158616,7.9805102220976085
1.4812334816200345,2.3242397090542517,1678.592979810533,1537.5070882114835,7.990693948298183
1.5471759231481026,2.4280697687221697,1754.3375956299433,1609.7205012559436,7.990829772847729
1.4598450542815755,2.29123160539306,1691.7513331178945,1553.8465487880087,7.980839971994677
1.4205567543071436,2.2296980854887383,1681.2346132561484,1547.291895603923,7.970931832762745
1.4278477774436855,2.2412360915766874,1690.5836372121742,1556.2787959213513,7.9709706081306395
1.5342591494488909,2.4084677027478767,1780.1560810035526,1638.3061410188593,7.981048146284881
1.353247669421557,2.1244062680289875,1670.7854142467704,1544.154553733466,7.951086909073556
1.326987422180379,2.0832685573310306,1704.9677755131804,1583.306069227362,7.93112566767149
1.286753114144328,2.0205879381619876,1725.664225591638,1609.8821889239155,7.911271217684085
1.3874156837221494,2.178612948145393,1820.1650968503388,1697.3635348769303,7.9212518579054105
1.2880346429674732,2.0229893239453642,1766.0899510850734,1652.221162302301,7.901411619437085
1.2716715605499318,1.9976311831429292,1748.2434824359227,1635.3604361438067,7.901532547957
1.2523456367488341,1.9672319355724919,1756.118263571656,1645.9954051449413,7.891513213394727
1.2471626179932969,1.9590600694671103,1714.1089721421472,1602.4390844216255,7.901460090288464
1.298446560206846,2.039395307550846,1711.803157155614,1593.8374848254864,7.9213971841328314
1.2101637118997155,1.900823431687867,1630.965865583184,1519.357582186121,7.911402088427708
1.2590408317147366,1.9774723304657826,1660.5738509445364,1544.643477229759,7.921344077186375
1.3704485311072432,2.1520593195404807,1696.0760159641354,1568.8380163194408,7.951136267770859
1.3532712126386166,2.124630170982121,1639.0245312641678,1510.7589358592747,7.960976454566914
1.3804865209479316,2.166629747243947,1570.8540612314473,1435.6028717433728,7.990666584929221
1.511268414706254,2.3710582892491896,1581.9696274048242,1432.1357447459523,8.03026995009627
1.5029270862191937,2.357682074124948,1570.575273612501,1421.1305107460212,8.030120106278464
1.5916500687117645,2.4967411693849777,1657.1748518709815,1502.6779874913889,8.029961508520568
1.5712890456646489,2.4651819604021563,1702.1301807118457,1552.4921766771747,8.010063664212586
1.5658292573248873,2.4579952377277863,1774.6193935316367,1629.3679046591133,7.990499785625443
1.5424842334004243,2.421603927285132,1785.3011918665886,1643.2324447326507,7.9805964435525745
1.5136313911488823,2.3763441877008473,1753.824531626045,1613.342900817426,7.980649346287621
1.5379737612713018,2.41461155513737,1781.6394656391706,1639.8387212914363,7.980668677442034
1.4598739325990095,2.2919830969888912,1694.3894982584561,1556.8627317098978,7.980702267509307
1.4129744468155405,2.2185030285838034,1674.531314506634,1541.4049647465454,7.9707266646481045
1.3467635095110273,2.1179012693944634,1673.7174800925632,1549.4862033797938,7.949990377415136
1.4010805226111518,2.200616556537413,1731.1075604099503,1602.5451049378407,7.950747634952796
1.2932271286160906,2.0416648336513443,1710.964072426031,1596.878130228907,7.928852070067337
1.3588219155390442,2.135468970849528,1763.97276649263,1641.678373488391,7.931474843584956
1.1564450989373287,1.8201553970286268,1603.2380096749769,1496.2405051443043,7.912776920774929
1.276822940966126,2.0071103158703476,1732.7366894597958,1618.4934439039573,7.91167225440408
1.2067946661935232,1.8992493831659238,1702.0008042710922,1594.144991661609,7.9027001752496195
1.3803102874870141,2.170119910505947,1764.2494477614769,1639.4351384958104,7.941619022400136
1.3345727333203103,2.0985476855502627,1713.4859957219755,1591.1932852948462,7.941927149758011
1.393600151349423,2.191468011481476,1719.8269294176687,1590.8983825426672,7.961931817295491
1.278641753576271,2.010134464668553,1607.3608060992403,1486.0726672127284,7.951749264031388
1.3960594766627115,2.194712276400293,1652.4227734238766,1519.5656325146972,7.981783040826324
1.4099320338387225,2.2157713156172343,1659.1845092965452,1525.297438517665,7.981388157430399
1.3550706221621698,2.1293657590116126,1625.8702227736433,1496.6363925449193,7.971344778984156
1.2526172565782876,1.9680293525349217,1472.8881995477618,1347.4511017191783,7.980950291321306
1.3102888436871127,2.0581828950240313,1479.0160213917534,1346.7754459665607,8.000978422880628
1.5265006473150604,2.3969638185895388,1554.5348576801102,1401.1076724717104,8.05077036213116
1.5356468794954794,2.4125875068129448,1663.190702517588,1515.0066127837847,8.02109907810339
1.5170197030565191,2.3839302435108936,1649.2763721726965,1502.3707805239387,8.021296681935855
1.4854787299494212,2.3350121797817707,1654.2805089602164,1511.120887356834,8.01163374339296
1.4280680387680187,2.2509594735241216,1643.8666868094351,1508.870153036319,8.000367234292254
1.33475572470204,2.0986030336342583,1583.5370428057633,1454.1793443414429,7.981744189076703
1.336590509538055,2.1018875250703095,1589.624543178701,1460.3382905912367,7.981883473125426
1.3734244946210168,2.159679280254015,1630.412266354091,1499.0599646519945,7.981825805330084
1.3235295495442538,2.0816325330493535,1608.6134997793506,1481.870823328949,7.972051801826671
1.362649535709306,2.144215538072745,1634.7077917497913,1504.544603923981,7.982478832100083
1.3085657165307727,2.059690606721323,1609.1348417676775,1483.8863218726306,7.972747380911084
1.19146188253138,1.8793602890231513,1603.116593061711,1493.2009823130143,7.931654538358494
1.3292893265574302,2.092643977711637,1700.6395567918237,1577.9301637093631,7.952779733404857
1.2231336204745948,1.9323914964229854,1650.3600055644863,1538.561938861295,7.942918074441922
1.2225423809041929,1.9294780640796914,1632.4789568222957,1519.7156041786584,7.942695892805264
1.1975049861989044,1.8894369079671656,1617.7002963667885,1507.7317376557844,7.931884549930878
1.2170697074516805,1.9193544763215689,1604.8541072096732,1491.6924318842937,7.9418751007494075
1.1252651049188596,1.774134522327337,1511.3565274891287,1404.4080575017654,7.931682065843004
1.3110523157282763,2.0665615845908625,1617.0083330998157,1493.32879112088,7.971541059287562
1.2975359694566488,2.0445703938458273,1592.3705209073585,1469.137322760953,7.971186407682487
1.428931768607714,2.251092981917026,1645.5063875858575,1509.7721903385975,8.00101160904123
1.4045886005535102,2.2130620080059358,1648.0657704874443,1515.5949323983632,7.99073627429803
1.5209671389353336,2.3961065739203775,1675.1115673027195,1530.949614726678,8.020367794076765
1.5400796101143706,2.42590528143433,1631.479317542832,1482.6389291584574,8.04037256681339
1.5203784378211247,2.394447877737728,1520.4406678128164,1367.4371529872365,8.070169525698732
1.5696317213573006,2.474450174568538,1673.515457332811,1523.826409256683,8.040498850000352
1.513939233871277,2.3876697738877612,1650.4673366339264,1506.1284271220072,8.030351939713103
1.6142085168362128,2.5429027173988414,1754.0091621611914,1602.5557651743616,8.031435060236134
1.6011264992764032,2.5246772735577525,1779.5184742529568,1631.7145880653204,8.020875458197823
1.47799033312125,2.3252360775396492,1662.3772538923338,1520.4847847736826,8.012045634880929
1.5720752782722471,2.47347115474969,1766.2129927798608,1619.1518977695155,8.012088562532696
1.534716325536755,2.414853879780274,1726.8800016566101,1581.9750932233035,8.012112292025593
1.5279467323595863,2.4044139900094734,1722.733468758287,1578.2643004621368,8.012275712903476
1.6225831778834805,2.5536106403212324,1828.1795348111411,1678.5331466880027,8.012337705803347
1.388517276762145,2.1957405195969737,1680.378226211634,1552.3803891297805,7.990920430123209
1.3228434269092484,2.0920764418583997,1700.8676378677112,1581.5668237763407,7.960961517359847
1.3915440172270677,2.1996060953726966,1778.6153556409122,1655.210253583583,7.960919712753632
1.3487778341702266,2.1320340394979,1758.0381470288985,1638.6392095243061,7.950802800509511
1.205265858595042,1.9095442564157323,1631.717989021472,1523.5518104664195,7.940382203646485
1.432952286338832,2.269147878852216,1828.2564041979304,1702.6193907565894,7.971383910164628
1.3294706761453539,2.1037076519843056,1719.0264972877121,1599.8828713773883,7.9611234062128835
1.4119323487216178,2.2347937443792523,1787.9422346595904,1662.9871517788486,7.970892321135162
1.4380596798357106,2.2745830326509275,1774.0962334788117,1645.3605600373342,7.980820402879662
1.3779349932434692,2.180416622018018,1700.828591404021,1575.7675965856035,7.980301226148244
1.3816722062583606,2.188652195024328,1677.2431657284894,1551.3298620847434,7.9896026443538
1.3739150431260327,2.1755010468227587,1665.2117908881942,1539.3418374372818,7.989770504876953
1.393183415585485,2.205319586676633,1617.2477265958744,1486.7336923983285,8.009528924771516
1.3125097935223158,2.0779070274627127,1557.651479368844,1433.3258684098735,7.99952358453071
1.388024561423581,2.197003768879829,1543.5030911733504,1409.9967634634356,8.02894270576411
1.4794051485236006,2.3384826397869043,1569.6671580658044,1426.3735265795294,8.049327161036485
1.5028149242585025,2.3788033412739056,1664.7047059416334,1524.8603149695675,8.028764456934582
1.4878792179723916,2.3513180837277683,1701.6584430702196,1564.357769063418,8.009540196688164
1.5596311161574612,2.4644405736316735,1748.0989602379525,1604.9772430787245,8.019697908020246
1.457107610740546,2.302672306569021,1735.937315921646,1603.7030345917913,7.989790238131502
1.5514336300632339,2.4534495481830207,1816.4186999541885,1678.0114029253532,7.999565610044454
1.4202332676670266,2.253256039295385,1724.7728304654916,1598.2553906073638,7.988291163385397
1.5303218667251512,2.414487961557899,1775.9605621725798,1636.2606471828376,8.000726479483445
1.4408096025081385,2.2802032066312385,1730.2540122268604,1600.3118021947716,7.989327974482254
1.447652449937233,2.289505635354152,1768.4514770567978,1639.193014709698,7.979722179528394
1.378434441412378,2.1794657058497027,1715.4433626703437,1591.361210205589,7.9697002528581065
1.3352631765136498,2.1129752032980567,1736.8884209051782,1619.2817088421314,7.949420192638302
1.4309966271387855,2.262505097825603,1816.8146903745678,1691.6266790454085,7.959931698907157
1.2815993110578685,2.0265081998596575,1732.4023527819595,1620.281960114385,7.929940411949161
1.3466376012863304,2.1310987576934393,1755.951863884626,1637.7926364317086,7.94969123896551
1.3713909592815443,2.169454433621783,1822.4771508808221,1704.413984713518,7.940044182874133
1.4668542311409132,2.3188909832856384,1862.4176673669665,1735.1949881693702,7.960154987026644
1.4200710522892326,2.2458949281515186,1737.6550579724037,1609.8704894427246,7.979856126014437
1.359941493813659,2.150486742788576,1729.4832797590925,1608.1938228397896,7.959810636549575
1.5052029824341882,2.380274562440863,1799.8964759511473,1665.702595954062,7.98971342787741
1.5066893118052214,2.382356000339996,1764.872610212447,1628.7667812024185,7.999653870691648
1.4806116130106812,2.3404231113950362,1696.546696369582,1559.894034214895,8.009511745495733
1.4337983264114553,2.2652793002404423,1599.7435520895717,1463.613812813036,8.018885202646421
1.503365179952486,2.3736841979185046,1692.797167041322,1553.9620980375462,8.008446854778827
1.5623826391117048,2.467473769194641,1693.843682549335,1548.5648011444969,8.028369536748663
1.4632091475393871,2.313029549276176,1700.4952310619528,1566.6428587236471,7.998784179113485
1.4905894255385055,2.3574675686733215,1774.7472184838705,1641.5424857954608,7.989008621591126
1.6303263499678404,2.5680076300362042,1902.8491338539402,1757.6666333413007,7.990964550649971
1.4766599201247226,2.3333552658736703,1825.94380560911,1696.0457843193628,7.969748854416381
1.5400789801089136,2.4282038652252784,1922.5103829914358,1788.700099781102,7.960918374468478
1.4126326279918568,2.226039235539071,1836.166249915909,1712.084040418193,7.941395334223556
1.41611441233578,2.231679559513761,1771.570232916612,1643.7987127824974,7.961418732223114
1.3683897570856127,2.1566614976580447,1715.41719743272,1590.2742434970166,7.961461016375429
1.3868090402013908,2.1854083300253864,1768.9240645266748,1644.4421032664668,7.951380905703637
1.4117390764531936,2.2299741987855275,1789.818558261128,1664.6952120521319,7.960658689314933
1.387615307746254,2.194040301045825,1805.1789311878106,1684.0440330170502,7.950372045560172
1.3578988908770564,2.146967942135201,1801.4426585039375,1683.5680735288993,7.940335155229309
1.3229505220773348,2.0921037436999996,1801.4592464174275,1687.2906850008667,7.930854911563676
1.5626571670457083,2.472803353469868,2031.577371517122,1902.1057990553813,7.949852857414472
1.116576498365719,1.7746844437739888,1845.647354940769,1759.8974567179741,7.849409995121622
1.2235081178493776,1.9383832017490383,1830.1772437447028,1729.680452965083,7.8905300762158905
1.3314820830978036,2.114232054160436,1804.1017331167293,1691.4071792950042,7.938683409643927
1.329853170202202,2.1108304801290974,1724.056843835995,1607.7305990876234,7.958473914419221
1.3730706865728546,2.1798369502774224,1744.4201759803973,1624.3148094700796,7.968324639218535
1.4409058629300795,2.2875082549765233,1826.5631661444531,1702.877197501529,7.968225866638954
1.4177203618745873,2.2497333842836182,1725.2539713564308,1599.048721925913,7.988339944360638
1.459460443173418,2.3090578252444383,1784.6918289858606,1655.1748777475207,7.9795038112504475
1.3640968490730503,2.1648255007369537,1694.6523070729638,1573.055259082598,7.9782811198227925
